id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,host_experience
7932696,0,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,,,1,0,2,1125,17,94.0,moderate,2.0
3215404,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,119.0,,20.0,2,0,1,1125,23,91.0,flexible,2.0
9522082,0,98109,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,119.0,500.0,95.0,2,1,1,1125,1,100.0,flexible,2.0
3040278,0,98119,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,217.0,,35.0,4,1,2,20,156,97.0,moderate,2.0
9939740,0,98109,Condominium,Entire home/apt,4,1.0,0.0,2.0,Real Bed,99.0,150.0,50.0,2,1,14,1125,0,,strict,2.0
1071843,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95.0,300.0,45.0,2,1,2,365,135,96.0,moderate,4.0
4973204,1,98109,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,165.0,200.0,75.0,4,0,2,28,27,99.0,moderate,1.0
6584984,1,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,500.0,95.0,1,0,2,1125,0,,moderate,3.0
9118240,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,,,1,0,1,1125,1,100.0,moderate,2.0
6971260,0,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,120.0,100.0,140.0,1,1,2,15,13,88.0,strict,1.0
3738724,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,240.0,500.0,75.0,1,0,1,1125,0,,flexible,5.0
945833,0,98109,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,275.0,,,1,0,5,29,3,100.0,strict,3.0
5261239,0,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,103.0,,,2,1,1,1125,52,81.0,strict,1.0
4596493,0,98119,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,165.0,,25.0,1,0,3,8,0,,strict,3.0
4310055,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,150.0,50.0,1,1,2,7,0,,flexible,2.0
3720429,0,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,150.0,15.0,1,0,2,1125,7,91.0,moderate,2.0
6956301,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,,,1,0,1,1125,5,100.0,flexible,1.0
6750430,0,98109,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,200.0,1000.0,50.0,2,0,2,7,14,96.0,moderate,2.0
8373664,0,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,115.0,150.0,60.0,2,1,2,1125,4,100.0,flexible,2.0
6783394,0,98119,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,125.0,400.0,50.0,2,1,1,1125,51,91.0,strict,4.0
9332620,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,,50.0,1,0,2,1125,0,,flexible,2.0
6727846,0,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,250.0,30.0,1,1,2,1125,7,100.0,flexible,2.0
1321090,1,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95.0,200.0,45.0,2,1,2,365,180,96.0,moderate,4.0
10170744,0,98119,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,259.0,,120.0,2,1,1,1125,0,,strict,2.0
8503720,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,95.0,,1,1,1,1125,15,90.0,flexible,1.0
6780670,0,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,,50.0,1,1,1,1125,6,93.0,flexible,5.0
9370738,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,150.0,60.0,2,1,2,1125,0,,strict,2.0
1060467,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,130.0,300.0,15.0,1,1,3,30,62,91.0,strict,3.0
9516743,0,98119,Townhouse,Entire home/apt,4,1.5,2.0,2.0,Real Bed,150.0,,100.0,1,0,3,1125,0,,flexible,1.0
6240501,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,72.0,,,1,0,1,1125,40,89.0,moderate,1.0
8150145,0,98109,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,275.0,300.0,120.0,6,1,2,15,7,97.0,strict,1.0
8967776,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,,,1,0,1,1125,9,93.0,flexible,1.0
10000273,0,98109,Apartment,Entire home/apt,5,2.0,1.0,2.0,Real Bed,175.0,200.0,50.0,1,0,2,1125,0,,flexible,1.0
9679301,0,98119,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,20.0,0,0,1,21,2,100.0,strict,1.0
8690491,0,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,,15.0,1,0,2,9,10,98.0,flexible,2.0
7678064,0,98109,Townhouse,Entire home/apt,6,3.5,3.0,5.0,Real Bed,310.0,400.0,210.0,6,1,3,1125,3,100.0,strict,1.0
7798575,1,98109,Apartment,Shared room,1,1.0,1.0,1.0,Couch,38.0,,,1,0,2,5,4,100.0,flexible,3.0
4988679,0,98119,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,189.0,,25.0,1,0,5,1125,13,91.0,moderate,2.0
6093756,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,205.0,150.0,,1,0,1,1125,1,100.0,moderate,1.0
7921289,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,199.0,,39.0,1,0,2,1125,1,100.0,moderate,4.0
10108451,0,98109,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,,,1,0,1,1125,0,,flexible,1.0
8117705,0,98109,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,67.0,,30.0,1,0,1,1125,2,100.0,flexible,1.0
4324917,1,98119,House,Private room,2,1.0,1.0,1.0,Real Bed,72.0,,25.0,1,0,1,1125,30,97.0,flexible,4.0
5061566,0,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,175.0,,,1,0,2,1125,8,93.0,flexible,1.0
8575663,0,98109,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,119.0,200.0,45.0,2,0,2,1125,0,,strict,1.0
8518308,0,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,97.0,,20.0,1,1,1,1125,13,100.0,flexible,3.0
3562617,0,98109,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,200.0,100.0,10.0,1,0,1,1125,27,85.0,strict,2.0
7109735,0,98119,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,190.0,250.0,50.0,1,0,1,1125,5,100.0,strict,2.0
8501721,0,98119,House,Private room,1,1.0,1.0,1.0,Real Bed,100.0,,,1,0,3,1125,1,100.0,flexible,1.0
5306727,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99.0,,,1,1,2,1125,6,93.0,flexible,2.0
909102,0,98109,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,,35.0,2,1,3,30,90,97.0,moderate,4.0
8608525,0,98109,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,119.0,150.0,45.0,1,0,2,1125,1,100.0,flexible,1.0
170273,1,98119,House,Private room,2,1.0,1.0,1.0,Real Bed,225.0,100.0,25.0,2,0,2,60,120,99.0,strict,5.0
7075913,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,,,1,0,2,3,21,98.0,flexible,1.0
481220,1,98119,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,195.0,,25.0,4,1,2,1125,164,98.0,moderate,5.0
6961346,0,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,,5.0,1,0,1,6,22,90.0,flexible,1.0
9975073,0,98109,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,300.0,10.0,1,0,3,1125,0,,flexible,1.0
6517594,0,98109,Loft,Entire home/apt,2,1.5,1.0,1.0,Real Bed,190.0,,,1,0,3,12,1,100.0,strict,3.0
10170577,0,98119,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,149.0,,120.0,2,1,1,1125,0,,strict,2.0
7680670,0,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,119.0,,,1,0,1,1,10,96.0,flexible,1.0
5946675,0,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,250.0,75.0,1,0,2,10,5,100.0,moderate,1.0
7162664,1,98109,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,220.0,500.0,75.0,2,1,2,1125,10,100.0,strict,1.0
6901218,0,98119,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,99.0,,30.0,2,0,2,3,8,100.0,flexible,1.0
4951430,0,98119,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,125.0,,,2,1,2,7,13,94.0,flexible,1.0
7202016,0,98119,Apartment,Private room,2,1.0,1.0,1.0,Pull-out Sofa,75.0,,15.0,1,0,2,15,16,95.0,flexible,1.0
5538663,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,,,1,0,1,30,9,93.0,strict,5.0
363064,1,98109,Apartment,Entire home/apt,3,1.0,0.0,2.0,Futon,90.0,500.0,50.0,1,1,1,1125,37,97.0,strict,6.0
7809595,1,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,76.0,,6.0,2,1,2,1125,28,98.0,flexible,1.0
9094836,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,200.0,40.0,1,0,1,1125,1,100.0,moderate,1.0
3039438,0,98109,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,93.0,,15.0,2,1,1,1125,15,95.0,moderate,2.0
8847979,0,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,89.0,99.0,,0,0,1,60,14,97.0,strict,2.0
4047399,0,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,160.0,250.0,50.0,2,1,2,1125,5,100.0,moderate,2.0
66611,0,98115,House,Private room,1,1.0,1.0,1.0,Real Bed,65.0,,35.0,1,1,3,90,20,88.0,moderate,6.0
7279669,0,98115,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,65.0,500.0,50.0,2,0,1,3,0,,moderate,5.0
9716348,0,98115,House,Private room,1,1.0,1.0,1.0,Real Bed,75.0,,,1,0,1,1125,0,,flexible,1.0
9887142,0,98115,House,Private room,4,1.0,1.0,2.0,Real Bed,80.0,150.0,,2,1,2,1125,0,,flexible,1.0
7007118,0,98115,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,,,4,1,1,28,10,92.0,strict,2.0
5325809,0,98115,Townhouse,Entire home/apt,5,1.5,2.0,3.0,Real Bed,98.0,,50.0,2,1,2,1125,24,95.0,moderate,3.0
6342327,0,98115,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,299.0,1000.0,178.0,7,1,3,30,0,,strict,1.0
555182,0,98115,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,250.0,,,6,1,1,1125,13,88.0,strict,4.0
6729818,0,98115,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,,,1,0,1,1125,0,,flexible,1.0
66540,0,98115,House,Private room,1,1.0,1.0,1.0,Futon,65.0,,25.0,1,1,3,90,14,95.0,moderate,6.0
8098383,0,98115,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,,,1,0,1,100,23,97.0,flexible,3.0
5930473,0,98115,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,650.0,150.0,2,1,7,180,3,100.0,strict,4.0
47491,0,98115,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,95.0,35.0,1,1,3,90,37,94.0,moderate,6.0
447523,0,98115,House,Private room,2,1.0,1.0,1.0,Real Bed,48.0,,,1,1,1,1125,93,93.0,strict,4.0
3961077,0,98115,House,Private room,2,1.0,1.0,1.0,Real Bed,48.0,,,1,1,1,1125,18,93.0,moderate,4.0
52525,0,98115,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,95.0,,1,1,3,365,26,92.0,moderate,6.0
6811792,0,98115,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,125.0,250.0,75.0,1,0,3,1125,4,100.0,strict,1.0
7619727,0,98115,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,200.0,100.0,,5,0,1,1125,1,100.0,flexible,2.0
270370,0,98117,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,210.0,300.0,80.0,1,0,1,365,0,,moderate,5.0
7221204,0,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,,,1,0,1,1125,11,95.0,moderate,1.0
6495424,0,98117,House,Private room,2,1.5,1.0,1.0,Real Bed,75.0,,,2,1,1,4,1,100.0,flexible,1.0
2737038,0,98117,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,150.0,35.0,1,0,2,1125,29,96.0,strict,5.0
9034515,0,98117,Other,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,400.0,50.0,1,0,2,1125,2,100.0,strict,2.0
8147215,0,98117,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,180.0,250.0,89.0,5,0,2,180,4,90.0,strict,2.0
6376952,1,98177,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,240.0,500.0,175.0,4,1,3,1125,8,100.0,strict,1.0
10319529,0,98177,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,49.0,200.0,25.0,2,1,1,1125,0,,moderate,2.0
3613516,0,98117,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,275.0,150.0,100.0,1,0,2,5,2,90.0,strict,2.0
8780704,0,98117,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,,,1,0,3,14,0,,flexible,1.0
9714078,0,98177,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,108.0,200.0,25.0,4,1,2,1125,2,100.0,moderate,2.0
1593991,0,98117,Boat,Private room,2,0.5,1.0,1.0,Real Bed,150.0,,,1,1,1,1125,46,98.0,flexible,3.0
6239108,0,98117,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,75.0,200.0,35.0,2,1,2,1125,22,97.0,flexible,1.0
2303981,0,98177,House,Entire home/apt,8,1.0,3.0,3.0,Real Bed,99.0,,,1,0,2,1125,4,100.0,flexible,4.0
5104077,0,98125,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,110.0,450.0,160.0,1,0,3,25,3,87.0,strict,3.0
7434103,0,98125,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,92.0,,,1,0,1,30,5,100.0,moderate,2.0
8233110,0,98125,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,171.0,,155.0,1,0,2,1125,0,,strict,1.0
6438099,0,98125,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,25.0,1,1,1,1125,0,,flexible,3.0
7650458,0,98125,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,70.0,300.0,82.0,0,0,14,120,1,100.0,strict,2.0
7219541,0,98125,House,Private room,1,1.0,1.0,1.0,Real Bed,80.0,,,2,1,1,1125,1,80.0,flexible,1.0
4092037,0,98125,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,250.0,,50.0,1,0,2,1125,1,100.0,moderate,2.0
475361,1,98125,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,,35.0,2,1,2,365,80,95.0,moderate,4.0
6327662,0,98133,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,300.0,60.0,1,0,3,1125,2,100.0,moderate,1.0
9679741,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,,1,0,1,1125,2,100.0,flexible,3.0
2630912,0,98133,House,Private room,4,1.5,1.0,2.0,Real Bed,170.0,300.0,65.0,4,1,1,1125,1,100.0,flexible,6.0
6629657,0,98133,House,Private room,1,1.0,1.0,1.0,Real Bed,45.0,,,0,0,1,1125,18,91.0,flexible,2.0
1340668,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,39.0,,10.0,1,1,1,1125,27,89.0,moderate,3.0
8474584,0,98133,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,78.0,300.0,95.0,1,0,2,1125,2,100.0,strict,5.0
9460991,0,98133,House,Private room,1,0.5,1.0,1.0,Real Bed,99.0,,,1,0,1,1125,0,,flexible,1.0
7066118,1,98133,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,60.0,500.0,40.0,2,1,1,365,21,98.0,strict,2.0
4681885,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,,2,1,1,1125,37,91.0,flexible,2.0
9154462,0,98133,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,90.0,300.0,60.0,1,0,1,1125,1,100.0,moderate,1.0
3689416,0,98133,Apartment,Private room,4,1.5,1.0,1.0,Real Bed,64.0,95.0,30.0,2,1,1,90,13,86.0,strict,3.0
3263722,0,98133,House,Entire home/apt,8,3.0,3.0,4.0,Real Bed,190.0,800.0,250.0,4,1,4,183,6,84.0,strict,4.0
5309974,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,39.0,,,1,0,2,1125,4,100.0,moderate,5.0
1793138,1,98117,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,77.0,,,1,1,1,1125,13,95.0,strict,3.0
8371720,0,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,,1,0,1,1125,0,,flexible,2.0
8310249,0,98107,House,Private room,2,1.0,1.0,2.0,Real Bed,75.0,,,1,0,1,1125,12,95.0,flexible,1.0
8310398,0,98107,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,,1,0,1,1125,19,95.0,flexible,1.0
158345,1,98107,House,Private room,2,1.5,1.0,1.0,Real Bed,55.0,,,2,1,2,180,277,97.0,moderate,5.0
173896,0,98107,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,,,1,0,2,14,102,95.0,moderate,5.0
6759038,0,98107,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,,,1,0,1,1125,18,92.0,flexible,1.0
9138923,0,98117,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,85.0,,,1,0,2,1125,9,100.0,moderate,2.0
6018416,0,98117,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,350.0,500.0,45.0,5,1,2,1125,14,100.0,strict,3.0
1777158,1,98117,Bed & Breakfast,Private room,3,1.0,1.0,2.0,Real Bed,92.0,,,1,1,1,1125,28,100.0,strict,3.0
5364414,0,98107,House,Entire home/apt,5,2.5,2.0,2.0,Real Bed,200.0,500.0,150.0,0,0,3,365,27,93.0,moderate,2.0
1856253,0,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,,1,1,1,4,30,100.0,flexible,5.0
6994406,0,98117,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,150.0,250.0,125.0,1,0,4,1125,2,90.0,moderate,1.0
1488166,0,98117,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,475.0,1000.0,175.0,6,1,4,365,19,97.0,strict,5.0
463768,0,98107,House,Entire home/apt,5,3.0,3.0,3.0,Real Bed,375.0,,125.0,5,1,2,30,21,93.0,strict,5.0
4334804,0,98107,House,Entire home/apt,6,2.5,2.0,2.0,Real Bed,450.0,500.0,125.0,6,1,2,7,0,,strict,3.0
9331145,0,98117,Boat,Private room,1,0.5,1.0,1.0,Couch,75.0,,,1,0,1,1125,0,,flexible,2.0
7389248,0,98107,House,Entire home/apt,4,2.5,3.0,2.0,Real Bed,350.0,500.0,100.0,1,0,2,4,3,100.0,moderate,2.0
1022135,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,250.0,35.0,1,1,3,365,7,88.0,moderate,3.0
1219691,1,98133,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,119.0,250.0,30.0,4,1,2,1125,23,99.0,moderate,3.0
7969698,0,98133,Townhouse,Entire home/apt,6,1.5,2.0,2.0,Real Bed,97.0,,15.0,4,1,1,1125,1,,moderate,2.0
7403174,1,98133,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,125.0,200.0,,4,1,2,31,16,98.0,flexible,1.0
7368599,0,98133,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,200.0,500.0,20.0,1,0,1,1125,3,93.0,strict,2.0
1692318,0,98125,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,108.0,300.0,76.0,4,1,3,1125,12,92.0,strict,3.0
5950957,0,98133,House,Private room,1,1.0,1.0,1.0,Real Bed,49.0,150.0,25.0,0,0,20,1125,0,,moderate,1.0
315120,1,98125,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,125.0,100.0,25.0,2,1,2,1125,71,99.0,moderate,4.0
3925572,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,,,1,0,1,1125,3,87.0,flexible,2.0
5308339,0,98125,Bed & Breakfast,Private room,4,1.0,1.0,1.0,Real Bed,70.0,,,2,1,1,10,12,85.0,moderate,2.0
8426749,0,98133,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,98.0,500.0,,1,0,1,1125,7,100.0,flexible,2.0
107962,1,98133,Cabin,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,,,1,0,2,29,159,97.0,flexible,6.0
9220485,0,98133,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,36.0,,10.0,1,1,1,1125,0,,flexible,2.0
8446541,0,98133,House,Private room,4,1.0,1.0,2.0,Real Bed,80.0,300.0,10.0,1,0,1,1125,2,80.0,flexible,2.0
9675736,0,98125,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,199.0,,99.0,8,1,3,1125,0,,moderate,1.0
7534812,0,98125,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,139.0,,170.0,4,0,2,180,3,93.0,strict,5.0
7839723,0,98125,Apartment,Entire home/apt,8,1.0,2.0,1.0,Real Bed,150.0,,170.0,1,0,2,1125,1,80.0,strict,5.0
3209964,0,98125,Apartment,Private room,2,2.0,1.0,2.0,Real Bed,55.0,,20.0,2,1,1,1125,1,100.0,moderate,2.0
5607404,0,98125,House,Entire home/apt,6,1.5,2.0,2.0,Real Bed,125.0,125.0,85.0,0,0,2,1125,5,84.0,moderate,1.0
6103108,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,150.0,,10.0,2,1,1,5,4,90.0,flexible,2.0
9938792,0,98103,House,Private room,2,1.5,1.0,1.0,Real Bed,73.0,,,1,0,1,1125,0,,flexible,1.0
1851863,1,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,250.0,50.0,1,1,2,1125,28,96.0,strict,3.0
8130015,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,88.0,,,1,0,1,2,1,100.0,moderate,1.0
8957312,0,98103,House,Private room,2,1.0,1.0,2.0,Real Bed,70.0,100.0,,2,0,1,1125,0,,flexible,1.0
2426152,0,98133,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,100.0,,25.0,1,0,1,1125,0,,flexible,2.0
7826447,0,98133,Apartment,Entire home/apt,4,1.0,3.0,4.0,Real Bed,100.0,,25.0,1,0,3,1125,3,87.0,flexible,1.0
9595087,1,98133,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,129.0,,89.0,4,1,1,1125,0,,strict,3.0
8524565,0,98103,House,Private room,3,2.5,1.0,1.0,Real Bed,50.0,,,1,0,1,1125,10,100.0,flexible,2.0
1561256,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,96.0,,20.0,1,1,1,90,60,97.0,flexible,3.0
2686624,1,98103,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,85.0,95.0,60.0,4,1,3,1125,30,98.0,moderate,4.0
2897897,0,98103,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,189.0,,85.0,4,1,3,10,25,90.0,strict,3.0
7748349,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,,1,1,1,29,14,94.0,flexible,2.0
704477,0,98133,House,Entire home/apt,2,,2.0,1.0,Real Bed,99.0,,,1,0,4,1125,0,,flexible,4.0
8411627,0,98103,House,Private room,2,1.5,1.0,1.0,Real Bed,50.0,95.0,20.0,1,0,1,10,6,100.0,moderate,7.0
7559939,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,,1,1,1,1125,2,100.0,flexible,2.0
8870139,0,98103,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,79.0,,10.0,1,0,1,1125,1,100.0,moderate,1.0
7198282,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,,1,1,1,1125,15,100.0,moderate,2.0
7441508,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,,1,1,1,1125,17,98.0,flexible,2.0
5882923,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,100.0,35.0,0,0,2,1125,54,99.0,moderate,1.0
6445769,0,98117,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100.0,,40.0,2,1,2,28,33,88.0,moderate,4.0
3959460,1,98103,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,135.0,,,2,1,6,90,45,96.0,moderate,3.0
7974112,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,87.0,,,1,0,1,1125,10,100.0,flexible,1.0
320704,0,98117,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,97.0,250.0,75.0,1,0,4,30,81,94.0,strict,6.0
3250577,0,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,78.0,,15.0,1,1,1,1125,5,84.0,flexible,2.0
8053049,0,98103,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,150.0,500.0,120.0,6,1,3,29,4,100.0,moderate,1.0
7349099,1,98117,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,95.0,100.0,40.0,1,1,1,1125,6,93.0,moderate,2.0
5022572,0,98103,House,Entire home/apt,16,4.0,7.0,10.0,Real Bed,375.0,1500.0,300.0,6,1,4,60,5,100.0,strict,5.0
10191917,0,98103,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,150.0,250.0,75.0,2,1,4,1125,0,,strict,1.0
5123904,0,98107,House,Entire home/apt,4,1.0,3.0,2.0,Real Bed,325.0,,25.0,4,1,2,10,10,94.0,moderate,1.0
2471731,0,98117,House,Private room,2,3.0,1.0,1.0,Real Bed,60.0,150.0,50.0,1,1,5,1125,6,100.0,strict,4.0
7803176,0,98117,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,50.0,200.0,10.0,1,1,1,21,6,100.0,flexible,1.0
4318814,0,98103,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,,,1,0,2,1125,63,95.0,flexible,2.0
4187961,0,98117,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,88.0,180.0,45.0,2,1,1,1125,5,100.0,flexible,3.0
7161897,1,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,,45.0,1,0,2,18,21,94.0,strict,3.0
8611952,0,98103,House,Entire home/apt,6,1.0,2.0,1.0,Real Bed,195.0,,209.0,1,0,2,1125,1,100.0,strict,5.0
